id,titleType,originalTitle,startYear,runtimeMinutes,genres,rating,numVotes
tt0000685,short,The Feud and the Turkey,1908,15,"Drama,Romance,Short",6.2,14
tt0000686,short,Fiestas del carnaval de 1908 en Barcelona,1908,\N,"Documentary,Short",6.2,1058
tt0000687,short,"A Florida Feud: or, Love in the Everglades",1909,\N,"Drama,Short",6,7
tt0000688,short,The Flower Girl of Paris,1908,\N,"Drama,Short",4.8,18
tt0000689,short,For Love of Gold,1908,9,"Crime,Short",5.1,7
tt0000690,short,For a Wife's Honor,1908,8,"Drama,Short",4.3,7
tt0000691,short,The French Maid,1908,\N,Short,5.5,13
tt0000692,short,El fusilamiento de Dorrego,1908,\N,"History,Short",6.4,7
tt0000693,short,Gerona monumental,1908,\N,"Documentary,Short",5.5,231
tt0000694,short,The Girl and the Outlaw,1908,14,"Action,Short,Western",5.8,12
tt0000695,short,The Greaser's Gauntlet,1908,17,"Action,Short",4.9,7
tt0000696,short,El guardia burlado,1908,9,Short,5.6,12
tt0000697,short,The Guerrilla,1908,15,"Action,Short,War",5.5,6
tt0000698,short,The Heart of O Yama,1908,15,"Drama,Romance,Short",5.5,27
tt0000699,short,The Helping Hand,1908,15,"Drama,Short",4,9
tt0000700,short,Her First Adventure,1908,6,"Drama,Short",5.4,98
tt0000701,short,His Day of Rest,1908,\N,"Comedy,Short",5.1,139
tt0000703,short,Hulda's Lovers,1908,\N,"Comedy,Short",6,7
tt0000704,short,The Humpty Dumpty Circus,1898,\N,"Animation,Comedy,Short",6.4,7
tt0000705,short,Inauguración de la exposición hispano-francesa,1908,36,"Documentary,Short",5.3,50
tt0000706,short,"Ingomar, the Barbarian",1908,13,"Drama,Romance,Short",8.3,19
tt0000707,short,The Ingrate,1908,15,"Action,Short",6.9,7
tt0000708,short,The Invisible Fluid,1908,12,"Comedy,Short",5.5,161
tt0000709,short,Julius Caesar,1908,\N,"Drama,History,Short",5.8,24
tt0000711,short,The Kentuckian,1908,\N,"Short,Western",4.9,7
tt0000712,short,King of the Cannibal Islands,1908,\N,"Comedy,Short",3.6,7
tt0000713,short,The King's Messenger,1908,\N,"Drama,Short",6,10
tt0000714,short,Leah the Forsaken,1908,\N,"Drama,Short",5.3,7
tt0000715,short,The Life of an American Cowboy,1908,17,"Short,Western",5.1,14
tt0000716,short,Lonesome Junction,1908,\N,"Comedy,Short,Western",5.5,13
tt0000717,short,Macbeth,1908,9,"Drama,Short",5.2,13
tt0000718,short,Making Moving Pictures,1908,\N,"Documentary,Short",6.4,764
tt0000719,short,"Mallorca, isla dorada",1908,14,"Documentary,Short",6.1,77
tt0000720,short,The Man and the Woman,1908,13,"Drama,Short",6.2,34
tt0000721,short,The Man in the Box,1908,\N,"Crime,Drama,Short",4.4,9
tt0000722,short,Maria Marten,1908,\N,"Drama,Short",3.6,20
tt0000723,short,María Rosa,1908,18,Short,5.6,8
tt0000724,short,The Merchant of Venice,1908,9,"Drama,Short",4.7,11
tt0000725,short,Mixed Babies,1908,\N,"Comedy,Short",4.9,10
tt0000726,short,Monasterio de Poblet,1908,10,"Documentary,Short",5.5,8
tt0000727,short,Monday Morning in a Coney Island Police Court,1908,7,"Comedy,Short",5.5,134
tt0000728,short,Money Mad,1908,11,"Crime,Drama,Short",5.6,161
tt0000729,short,Os Moços de Fretes Têm Sede,1908,\N,"Documentary,Short",4.8,14
tt0000730,short,Mr. Jones at the Ball,1908,8,"Comedy,Short",5.4,9
tt0000731,short,Mrs. Jones Entertains,1909,11,"Comedy,Short",5.6,5
tt0000732,short,The Music Master,1908,\N,Short,5.2,16
tt0000733,short,"Old Isaacs, the Pawnbroker",1908,10,"Drama,Short",4.7,22
tt0000734,short,Othello,1908,\N,"Drama,Romance,Short",4.2,8
tt0000736,short,The Outlaw,1908,\N,"Short,Western",4.6,14
tt0000737,short,Over the Hill to the Poorhouse,1908,13,"Drama,Short",4.6,12
tt0000738,short,The Paris Hat,1908,\N,Short,5,6
tt0000739,movie,El pastorcito de Torrente,1908,\N,Drama,5.4,64
tt0000740,short,The Pirate's Gold,1908,16,"Action,Short",4.8,14
tt0000741,short,The Planter's Wife,1908,14,"Action,Drama,Short",4.7,15
tt0000742,short,Poverty and Compassion,1908,\N,"Drama,Short",4.8,12
tt0000743,short,The Princess in the Vase,1908,\N,"Comedy,Short",4.5,10
tt0000744,short,Professional Jealousy,1908,\N,Short,5.6,8
tt0000745,short,"Raffles, an American Cracksman",1908,\N,"Drama,Short",4.5,11
tt0000746,short,The Reckoning,1908,8,"Drama,Short",4.8,8
tt0000747,short,The Red Girl,1908,17,"Action,Short",5.8,23
tt0000748,short,The Red Man and the Child,1908,14,"Action,Short,Western",4.3,9
tt0000749,short,Rescued from an Eagle's Nest,1908,8,"Action,Short",3.1,11
tt0000750,short,Richard III,1908,\N,"Drama,Short",7,14
tt0000751,short,The Roman,1910,\N,"Drama,Short",5.5,49
tt0000752,short,Romance of a Jewess,1908,10,"Drama,Short",4.6,9
tt0000753,short,The Romance of an Egg,1908,\N,"Comedy,Short",6.6,8
tt0000754,short,Romeo and Juliet,1908,\N,"Drama,Romance,Short",4,6
tt0000755,short,Le rêve d'un fumeur d'opium,1908,4,Short,4.5,15
tt0000756,short,The Sculptor's Nightmare,1908,11,"Comedy,Short",4.9,8
tt0000757,short,She,1908,\N,"Fantasy,Sci-Fi,Short",6.1,11
tt0000758,short,Sherlock Holmes i Livsfare,1908,\N,"Mystery,Short",5.7,88
tt0000759,short,Sherlock Holmes II,1909,\N,"Comedy,Short",5.5,29
tt0000760,short,Sherlock Holmes III,1909,\N,"Drama,Mystery,Short",4.8,9
tt0000761,short,"Simulacro de bomberos en la Plaza de Cataluña, de Barcelona",1908,7,"Documentary,History,Short",5.9,49
tt0000762,short,A Smoked Husband,1908,8,"Comedy,Short",5.2,80
tt0000763,short,The Snowman,1908,\N,Short,6.4,3623
tt0000764,short,The Song of the Shirt,1908,11,"Drama,Short",5.8,195
tt0000765,short,The Stage Rustler,1908,\N,"Short,Western",5,8
tt0000766,short,The Stage-Struck Daughter,1908,\N,Short,8.5,6
tt0000767,short,The Stolen Jewels,1908,11,"Drama,Short",5.5,13
tt0000768,short,Svend Dyrings hus,1908,\N,Short,5,21
tt0000769,short,Le tambourin fantastique,1908,6,Short,4.8,12
tt0000770,short,The Taming of the Shrew,1908,17,"Comedy,Romance,Short",4.7,31
tt0000771,short,The Tavern Keeper's Daughter,1908,7,"Action,Short",3.9,12
tt0000772,short,The Test of Friendship,1908,13,"Drama,Short",4.3,9
tt0000773,short,Thompson's Night Out,1908,\N,Short,6,11
tt0000774,short,To the Custody of the Father,1908,\N,"Drama,Short",5.7,44
tt0000775,short,Trop crédules,1908,\N,"Comedy,Short",5.4,5
tt0000776,short,Gli ultimi giorni di Pompeii,1908,17,"Drama,Short",5,7
tt0000777,short,An Unexpected Santa Claus,1908,\N,"Comedy,Short",4.1,7
tt0000778,short,The Valet's Wife,1908,\N,"Comedy,Short",5.9,462
tt0000779,short,The Vaquero's Vow,1908,13,"Action,Romance,Short",5.8,88
tt0000780,short,Verdens Herkules,1908,\N,Short,4.4,5
tt0000781,short,The Viking's Daughter: The Story of the Ancient Norsemen,1908,\N,"Adventure,Drama,Romance",3.8,5
tt0000782,short,A Visit to the Seaside,1910,8,"Documentary,Short",5.4,11
tt0000783,short,When Knighthood Was in Flower,1908,10,Short,6.9,46
tt0000784,short,When Knights Were Bold,1908,\N,Short,6.4,458
tt0000785,short,Where the Breakers Roar,1908,9,"Drama,Short",4.7,13
tt0000786,short,Wiegenlied,1908,\N,"Drama,Short",4.8,17
tt0000787,short,A Woman's Way,1908,11,"Action,Short",7.3,15
tt0000788,short,The Yellow Peril,1908,\N,"Comedy,Short",6.5,11
tt0000789,short,The Zulu's Heart,1908,13,"Action,Short",5.3,27
tt0000790,short,The Airship Destroyer,1909,11,"Fantasy,Sci-Fi,Short",5.2,30
tt0000791,short,Amor heroico,1909,\N,Short,5.6,5
tt0000792,short,And a Little Child Shall Lead Them,1909,4,"Drama,Short",5,38
tt0000793,movie,Andreas Hofer,1909,\N,Drama,6.1,7
tt0000794,short,Apachepigens hævn,1909,\N,"Drama,Short",4.2,8
tt0000795,short,The Artist's Revenge,1909,\N,"Drama,Short",5.9,8
tt0000796,short,As It Is in Real Life,1909,\N,Short,4.2,6
tt0000797,short,At the Altar,1909,11,"Drama,Short",5.7,7
tt0000798,short,An Attempt to Smash a Bank,1909,\N,"Drama,Short",5.4,12
tt0000799,short,Aventuras de Pepín,1909,\N,"Comedy,Short",5.8,140
tt0000800,short,The Awakening,1909,8,"Comedy,Drama,Short",6.2,13
tt0000801,short,A Baby's Shoe,1909,11,"Drama,Short",5,5
tt0000802,short,The Bailiff and the Dressmakers,1909,\N,"Comedy,Short",5.1,29
tt0000803,short,Barnet som Velgører,1909,\N,"Drama,Short",5.7,37
tt0000804,short,El barranco del lobo,1909,\N,"Documentary,Short",6.2,19
tt0000805,short,Baño imprevisto,1909,\N,"Comedy,Short",5.6,13
tt0000806,short,The Best Man Wins,1909,\N,"Short,Western",5.6,28
tt0000807,short,The Better Way,1909,11,"Drama,Short",5.8,31
tt0000808,short,Betty's Choice,1909,\N,"Romance,Short",5.4,7
tt0000809,short,Bill Sharkey's Last Game,1910,\N,"Short,Western",5.1,75
tt0000810,short,The Black Sheep,1909,\N,"Drama,Short",6.3,41
tt0000811,short,The Blind Man,1909,\N,"Drama,Short",5,5
tt0000812,movie,El blocao Velarde,1909,\N,\N,4.2,15
tt0000813,short,Bluebeard,1909,\N,"Drama,Short",5.2,14
tt0000814,movie,La bocana de Mar Chica,1909,\N,\N,6,350
tt0000815,short,The Brahma Diamond,1909,11,Short,4.8,19
tt0000816,short,The Broken Locket,1909,11,"Drama,Short",5.9,184
tt0000817,short,Et budskab til Napoleon paa Elba,1909,\N,"Drama,Short",3.2,6
tt0000818,short,The Burglar and the Child,1909,\N,"Crime,Drama,Short",5.5,22
tt0000819,short,A Burglar's Mistake,1909,10,Short,4.8,5
tt0000820,short,Campaña del Riff,1909,\N,"Documentary,Short",5.6,39
tt0000821,short,The Cardinal's Conspiracy,1909,11,"Drama,Short",4.7,9
tt0000822,short,Celos gitanos,1909,24,Short,6,15
tt0000823,short,A Change of Heart,1909,11,"Drama,Short",5.7,62
tt0000824,short,A Child of the Forest,1909,\N,"Drama,Short",4,5
tt0000825,short,The Children's Friend,1909,4,"Drama,Short",2.9,8
tt0000826,short,Choosing a Husband,1909,6,"Comedy,Short",5.2,5
tt0000827,short,"Comata, the Sioux",1909,10,"Short,Western",6,10
tt0000828,short,Confidence,1909,11,"Drama,Short",6,16
tt0000829,short,A Convict's Sacrifice,1909,11,"Drama,Short",5.9,8
tt0000830,short,Corazón de madre,1909,12,"Drama,Short",4,8
tt0000831,short,The Cord of Life,1909,9,"Crime,Drama,Short",6.6,32
tt0000832,short,A Corner in Wheat,1909,14,"Crime,Drama,Short",4,5
tt0000833,short,The Country Doctor,1909,14,"Drama,Short",4.1,9
tt0000834,short,A Coward's Courage,1909,\N,"Drama,Short",5,5
tt0000835,short,The Cricket on the Hearth,1909,10,Short,5.1,34
tt0000836,short,Os Crimes de Diogo Alves,1909,16,Short,6.4,630
tt0000837,short,The Criminal Hypnotist,1909,10,"Crime,Short",5.3,13
tt0000838,movie,A Cultura do Cacau,1909,\N,\N,5.8,5
tt0000839,short,The Curse of Money,1909,\N,"Drama,Short",5.9,213
tt0000840,short,The Curtain Pole,1909,13,"Comedy,Short",4.8,11
tt0000841,short,The Day After,1909,8,"Comedy,Short",5.3,7
tt0000842,movie,De Garraf a Barcelona,1909,\N,\N,3.3,19
tt0000843,short,The Death Disc: A Story of the Cromwellian Period,1909,11,"Drama,Short",5.6,8
tt0000844,short,Smert Ioanna Groznogo,1909,\N,"Drama,History,Short",5.3,156
tt0000845,short,The Deception,1909,7,"Drama,Short",5.5,16
tt0000846,movie,Un día en Xochimilco,1909,\N,\N,8.6,9
tt0000847,short,Don Juan heiratet,1909,10,Short,5.9,136
tt0000848,short,La toile d'araignée merveilleuse,1908,\N,Short,5.5,39
tt0000849,short,Dos guapos frente a frente,1909,\N,"Comedy,Short",3,8
tt0000850,movie,Los dos hermanos,1909,\N,\N,6.3,13
tt0000851,short,The Drive for a Life,1909,10,"Drama,Short",5.7,1359
tt0000852,short,A Drunkard's Reformation,1909,13,"Drama,Short",5.9,76
tt0000853,short,The Eavesdropper,1909,7,"Drama,Short",7.4,14
tt0000854,short,Edgar Allan Poe,1909,7,"Biography,Drama,Short",5.8,10
tt0000855,short,Eloping with Auntie,1909,7,Short,5.1,29
tt0000856,short,Entrevista de los Presidentes Díaz-Taft,1909,30,"Documentary,Short",6.3,393
tt0000857,short,Eradicating Aunty,1909,6,"Comedy,Short",4.7,13
tt0000858,short,The Expiation,1909,11,"Drama,Short",4.2,36
tt0000859,movie,Fabricación del corcho en Sant Feliu de Guixols,1909,\N,\N,6.5,6
tt0000860,short,The Faded Lilies,1909,5,"Drama,Short",7.7,6
tt0000861,short,A Fair Exchange,1909,11,"Drama,Short",5.6,266
tt0000862,movie,Faldgruben,1909,\N,\N,5.7,6
tt0000863,short,Farmer Giles' Visit to London,1909,\N,"Comedy,Short",5.2,14
tt0000864,short,The Fascinating Mrs. Francis,1909,5,"Comedy,Short",5.4,29
tt0000865,short,A Father's Mistake,1909,\N,"Crime,Drama,Short",5.7,15
tt0000866,short,Fellow Clerks,1909,\N,"Crime,Drama,Short",5.7,7
tt0000867,movie,Fiesta de toros,1909,\N,\N,5.3,21
tt0000868,movie,Fiestas de Santa Lucía - Belenes,1909,\N,\N,7.7,2506
tt0000869,movie,Fiestas en La Garriga,1909,\N,\N,4.5,11
tt0000870,short,A Fool's Revenge,1909,11,"Drama,Short",6,10
tt0000871,short,Fools of Fate,1909,11,"Drama,Short",4.6,8
tt0000872,short,The Foundling,1909,\N,"Drama,Short",4.3,7
tt0000873,short,Bakchisarayskiy fontan,1909,\N,"Drama,Short",4,10
tt0000874,short,The French Duel,1909,4,"Comedy,Short",6.1,518
tt0000875,short,The Friend of the Family,1909,8,"Drama,Short",6.1,100
tt0000876,short,Fuss and Feathers,1909,\N,"Comedy,Short",5.5,36
tt0000877,short,Getting Even,1909,6,"Comedy,Short",5.2,85
tt0000878,short,The Gibson Goddess,1909,6,"Comedy,Short",4.9,14
tt0000879,movie,Gira política de Madero y Pino Suárez,1909,\N,\N,5,61
tt0000880,short,The Girls and Daddy,1909,15,"Drama,Short",4.1,11
tt0000881,short,Le glas du père Césaire,1909,\N,Short,5.8,29
tt0000882,short,The Golden Louis,1909,5,"Drama,Short",4.6,9
tt0000883,short,Den graa dame,1909,14,"Mystery,Short",6.6,5
tt0000884,short,Grevinde X,1909,\N,"Drama,Short",4.5,8
tt0000885,short,Guzmán el Bueno,1909,19,Short,4.6,8
tt0000886,movie,Hamlet,1910,\N,Drama,4.5,10
tt0000887,short,Hansel and Gretel,1909,\N,"Drama,Short",5.7,11
tt0000888,short,The Heart of a Clown,1909,\N,"Drama,Short",3.9,7
tt0000889,short,The Heart of a Cowboy,1909,\N,"Short,Western",3.9,16
tt0000890,short,The Heart of an Outlaw,1909,\N,"Short,Western",5.5,140
tt0000891,short,Heksen og cyklisten,1909,3,"Comedy,Fantasy,Short",6.3,298
tt0000892,short,Her First Biscuits,1909,6,"Comedy,Short",6.4,262
tt0000893,short,Her Indian Hero,1912,\N,"Short,Western",5.9,13
tt0000894,short,Herremandens Barnebarn,1909,\N,"Drama,Short",5.8,38
tt0000895,short,The Hessian Renegades,1909,10,"Drama,Short,War",5.2,115
tt0000896,short,The Hindoo Dagger,1909,10,"Drama,Mystery,Short",6.1,17
tt0000897,short,His Duty,1909,5,"Drama,Short",5.1,14
tt0000898,short,His Lost Love,1909,11,"Drama,Short",6.6,5
tt0000899,short,His Reformation,1909,\N,"Short,Western",4.9,34
tt0000900,short,His Ward's Love,1909,3,Short,5.7,18
tt0000901,short,His Wife's Mother,1909,6,"Comedy,Short",6.4,38
tt0000902,short,His Wife's Visitor,1909,6,"Comedy,Short",5.2,28
tt0000903,short,The Honor of Thieves,1909,11,"Crime,Short",5.6,24
tt0000904,short,The House of Cards,1909,16,"Drama,Short,Western",4.2,10
tt0000905,short,I Did It,1909,4,Short,5.2,12
tt0000906,short,The Idiot of the Mountains,1909,\N,"Drama,Short",6.7,10
tt0000907,short,In Little Italy,1909,10,"Drama,Short",5.7,169
tt0000908,short,In Old Kentucky,1909,11,"Drama,Short,War",4,5
tt0000909,short,In a Hempen Bag,1909,5,"Drama,Short",4.2,24
tt0000910,short,In the Watches of the Night,1909,11,"Drama,Short",5.2,21
tt0000911,short,In the Window Recess,1909,4,"Drama,Short",5.1,515
tt0000912,short,The Indian Runner's Romance,1909,11,"Short,Western",4.9,219
tt0000913,short,The Indian Trailer,1909,\N,"Short,Western",5.3,6
tt0000914,short,Industria del corcho,1909,7,Short,5.2,8
tt0000915,short,Jailbird in Borrowed Feathers,1910,\N,"Comedy,Short",7.2,13
tt0000916,short,Je voudrais un enfant,1910,6,"Comedy,Short",4.8,41
tt0000917,short,Jealousy and the Man,1909,5,"Comedy,Short",4.1,7
tt0000918,short,"Jessie, the Stolen Child",1909,\N,"Drama,Short",4.8,60
tt0000919,short,The Jilt,1909,11,"Drama,Short",4.5,6
tt0000920,short,Jones and His New Neighbors,1909,5,"Comedy,Short",5.9,22
tt0000921,short,Jones and the Lady Book Agent,1909,6,"Comedy,Short",3.1,7
tt0000922,short,The Joneses Have Amateur Theatricals,1909,4,"Comedy,Short",3.4,14
tt0000923,short,El joyero,1909,\N,"Drama,Short",3.9,7
tt0000924,short,Les joyeux microbes,1909,5,"Animation,Short",5.9,217
tt0000925,short,Judgment,1909,\N,"Short,Western",7.7,6
tt0000926,short,Justicia de Felipe II,1909,\N,"Drama,History,Short",7.1,8
tt0000927,short,Kinemacolor Puzzle,1909,\N,Short,5.3,14
tt0000928,short,King Lear,1909,16,"Drama,Short",7,1509
tt0000929,short,Klebolin klebt alles,1909,\N,"Comedy,Short",7.3,22
tt0000930,short,Der kleine Detektiv,1909,\N,Short,6.5,1037
tt0000931,short,Dødsspringet,1910,\N,Short,4.3,13
tt0000932,short,En kvinde af folket,1909,\N,"Drama,Short",5.6,7
tt0000933,short,Lady Helen's Escapade,1909,8,"Comedy,Drama,Short",4.8,12
tt0000934,short,Leather Stocking,1909,11,"Adventure,Short",5.4,9
tt0000935,short,The Light That Came,1909,11,"Drama,Short",4.3,6
tt0000936,short,Lines of White on a Sullen Sea,1909,11,"Drama,Short",4.8,55
tt0000938,short,The Little Darling,1909,2,"Comedy,Short",5.3,47
tt0000939,short,The Little Teacher,1909,11,"Drama,Short",5.4,120
tt0000940,short,Lochinvar,1909,\N,"Drama,Short",5.6,7
tt0000941,movie,Locura de amor,1909,\N,Drama,6.7,163
tt0000942,short,The Lonely Villa,1909,8,"Crime,Drama,Short",5.3,6
tt0000943,short,Love Finds a Way,1909,5,"Comedy,Short",7,9
tt0000944,short,The Luck of the Cards,1909,\N,"Drama,Short",8.5,6
tt0000945,short,Lucky Jim,1909,5,"Drama,Short",6.4,226
tt0000946,short,The Lure of the Gown,1909,6,Short,6,20
tt0000947,movie,Lægens offer,1909,\N,\N,5,8
tt0000948,short,La légende de l'arc-en-ciel,1909,\N,Short,3.9,8
tt0000949,short,Det løbske gasrør,1909,\N,Short,4.6,5
tt0000950,short,Macbeth,1909,\N,"Drama,Short",5.8,6
tt0000951,short,Madame Sans-Gêne,1909,\N,"Drama,Short",4.2,5
tt0000952,short,Madame de Langeais,1910,7,"Drama,Short",7.1,14
tt0000953,short,A Maid of the Mountains,1909,\N,"Drama,Short",5.4,67
tt0000954,short,Mamma,1909,\N,Short,5.6,41
tt0000955,short,A Man with Three Wives,1909,\N,"Comedy,Short",5.2,27
tt0000956,short,The Maniac Cook,1909,9,"Drama,Short",5.1,7
tt0000957,short,Mariage forcé,1914,20,"Comedy,Short",4.3,29
tt0000958,short,The Medicine Bottle,1909,5,"Drama,Short",4.1,7
tt0000959,movie,Melilla y el Gurugu,1909,\N,\N,4.7,33
tt0000960,short,The Mended Lute,1909,11,"Short,Western",5.6,186
tt0000961,short,The Message,1909,10,"Drama,Short",5.4,30
tt0000962,short,The Mexican Sweethearts,1909,3,Short,5.2,5
tt0000963,short,A Mexican's Gratitude,1909,\N,"Short,Western",6,41
tt0000964,short,A Midnight Adventure,1909,6,Short,5.4,8
tt0000965,short,Midnight Disturbance,1909,\N,"Comedy,Short",4.7,38
tt0000966,short,A Midsummer Night's Dream,1909,12,"Drama,Fantasy,Romance",7.3,21
tt0000967,short,The Mills of the Gods,1909,7,Short,7.7,7
tt0000968,short,Mistaken Identity,1909,\N,"Comedy,Short",5.2,52
tt0000969,short,Les Misérables,1909,\N,"Drama,History,Short",4,9
tt0000970,short,Molière,1910,\N,"Biography,Drama,Short",6,5
tt0000971,short,Le Moulin maudit,1909,6,"Drama,Romance,Short",4.2,5
tt0000972,short,The Mountaineer's Honor,1909,11,"Drama,Short",5.8,190
tt0000974,short,Mr. Jones Has a Card Party,1909,10,"Comedy,Short",4.6,5
tt0000975,short,Mr. Jones' Burglar,1909,4,"Comedy,Short",5.2,51
tt0000976,short,"Mrs. Jones' Lover; or, 'I Want My Hat'",1909,5,"Comedy,Short",6,5
tt0000977,short,Mutterliebe,1909,\N,Short,5.5,50
tt0000978,short,Napoleon og hans lille Trompetist,1909,\N,Short,4.9,8
tt0000979,short,"Napoleon, the Man of Destiny",1908,\N,"Drama,Short",5.6,185
tt0000980,short,A Narrow Escape from Lynching,1909,\N,"Drama,Short",5.8,88
tt0000981,short,The Necklace,1909,11,"Drama,Short",5.8,5
tt0000982,short,The New Servant,1909,\N,"Comedy,Short",7.2,16
tt0000983,short,A New Trick,1909,2,Short,5,7
tt0000984,movie,Niños en la alameda,1909,\N,\N,5.2,24
tt0000985,short,The Note in the Shoe,1909,8,"Drama,Short",4.5,6
tt0000986,short,Nursing a Viper,1909,10,"Drama,Short",4.6,7
tt0000987,short,Naar Djævle er paa Spil,1910,\N,"Comedy,Short",4.7,39
tt0000988,short,Den nærsynede guvernante,1909,2,"Comedy,Short",5.1,64
tt0000989,short,"Oh, Uncle!",1909,3,"Comedy,Short",5.7,18
tt0000990,short,Oliver Twist,1909,\N,"Drama,Short",6.1,7
tt0000991,short,On the Little Big Horn or Custer's Last Stand,1909,\N,"Action,Drama,History",4.9,44
tt0000992,movie,De onde Veje,1909,\N,\N,5.4,118
tt0000993,short,One Busy Hour,1909,3,"Comedy,Short",6,60
tt0000994,short,One Good Turn Deserves Another,1909,\N,"Drama,Short",5.9,8
tt0000995,short,One Touch of Nature,1909,10,"Drama,Short",4.7,7
tt0000996,short,Only a Tramp,1909,\N,"Drama,Short",6.2,237
tt0000997,short,The Open Gate,1909,11,"Drama,Short",5.6,14
tt0000998,short,Otello,1909,12,"Drama,Romance,Short",6.2,12
tt0000999,short,Paul Wangs skæbne,1909,\N,"Drama,Short",4.7,7
tt0001000,short,The Peachbasket Hat,1909,7,"Comedy,Short",3.8,13
tt0001001,short,"Pippa Passes; or, The Song of Conscience",1909,11,"Drama,Short",4.2,17
tt0001002,short,The Politician's Love Story,1909,6,"Comedy,Romance,Short",5.3,99
tt0001003,short,Por un ratón,1909,8,"Comedy,Short",4,7
tt0001004,short,Le portrait de Mireille,1909,8,Short,5.9,38
tt0001005,short,Pranks,1909,4,"Comedy,Short",4.8,10
tt0001006,short,Primera carrera internacional de automóviles 'Peña-Rhin',1909,10,Short,5.6,29
tt0001007,movie,La primera y segunda casetas,1909,\N,\N,5.2,28
tt0001008,short,The Prince and the Pauper,1909,\N,Short,4.1,15
tt0001009,short,"Princess Nicotine; or, The Smoke Fairy",1909,5,"Comedy,Fantasy,Short",4.2,72
tt0001010,movie,Protección de un convoy de víveres en el puente de camellos,1909,\N,\N,5.7,130
tt0001011,short,The Prussian Spy,1909,5,"Drama,Short",6.8,119
tt0001012,short,The Ranchman's Rival,1909,\N,"Short,Western",4.9,34
tt0001013,short,The Redman's View,1909,14,"Short,Western",6.1,33
tt0001014,short,The Renunciation,1909,11,"Short,Western",3.9,53
tt0001015,short,The Restoration,1909,10,"Drama,Short",5.1,15
tt0001016,short,Resurrection,1909,12,"Drama,Short",4.9,25
tt0001017,short,Revolutionsbryllup,1910,\N,"Drama,Short",4.3,7
tt0001018,short,Richelieu; or: The Conspiracy,1910,\N,"Drama,Short",5.1,27
tt0001019,short,The Road Agents,1909,\N,"Short,Western",6.2,323
tt0001020,short,The Road to the Heart,1909,7,"Comedy,Short",6,212
tt0001021,short,Robbing the Widowed and Fatherless,1909,\N,"Drama,Short",4.8,12
tt0001022,short,A Rose of the Tenderloin,1909,\N,"Drama,Short",4.9,12
tt0001023,short,The Roue's Heart,1909,8,"Drama,Short",3.8,5
tt0001024,short,A Rude Hostess,1909,5,Short,4.4,12
tt0001025,short,A Rural Elopement,1909,9,"Comedy,Romance,Short",5.7,117
tt0001026,short,Ruy Blas,1909,\N,"Drama,Short",5.2,452
tt0001027,short,The Sacrifice,1909,7,"Comedy,Romance,Short",5,12
tt0001028,movie,Salome Mad,1909,\N,Comedy,6.9,826
tt0001029,short,The Salvation Army Lass,1909,15,"Drama,Short",3.9,8
tt0001030,short,Saul and David,1909,10,"Drama,Short",4.9,16
tt0001031,short,Schneider's Anti-Noise Crusade,1909,\N,"Comedy,Short",6.1,251
tt0001032,short,The Sealed Room,1909,11,"Drama,History,Short",5.1,314
tt0001033,short,The Seventh Day,1909,8,"Drama,Short",6.3,51
tt0001034,short,Shanghaied,1909,\N,"Drama,Short",7.1,2275
tt0001035,short,She Would Be an Actress,1909,5,Short,5.8,6
tt0001036,short,Sherlock Holmes IV,1909,\N,"Mystery,Short",5.7,159
tt0001037,short,Sherlock Holmes V,1909,\N,"Drama,Short",5.6,67
tt0001038,movie,Sherlock Holmes VI,1910,\N,\N,5.5,8
tt0001039,short,A Sinner's Repentance,1909,\N,"Drama,Short",5.9,524
tt0001040,short,A Sister's Love: A Tale of the Franco-Prussian War,1909,\N,"Drama,Short",5.2,12
tt0001041,short,The Slave,1909,11,"Drama,Short",8.7,7
tt0001042,short,The Sleepwalker,1909,\N,"Crime,Short",5,20
tt0001043,movie,Smith's Knockabout Theatre,1909,\N,\N,5.7,47
tt0001044,short,The Son's Return,1909,11,"Drama,Short",4.2,22
tt0001045,short,Le songe d'une nuit d'été,1910,11,"Comedy,Short",6.5,73
tt0001046,short,A Sound Sleeper,1909,2,"Comedy,Short",4.4,41
tt0001047,short,The Spanish Girl,1909,\N,"Short,Western",5,10
tt0001048,short,The Special Licence,1909,\N,"Drama,Short",4.9,12
tt0001049,movie,Gøngehøvdingen,1909,\N,"Drama,War",5.9,244
tt0001050,short,A Strange Meeting,1909,11,"Drama,Short",5.8,24
tt0001051,movie,El sueño milagroso,1909,\N,\N,3.8,20
tt0001052,short,The Suicide Club,1909,4,"Comedy,Short",6.2,144
tt0001053,short,A Sweet Revenge,1909,5,"Drama,Short",6.2,92
tt0001054,short,Sweet and Twenty,1909,6,"Romance,Short",6.1,334
tt0001055,short,A Tale of the West,1909,\N,"Drama,Short,Western",4.2,8
tt0001056,short,Teaching a Husband a Lesson,1909,\N,"Comedy,Short",5.6,226
tt0001057,short,Ten Nights in a Barroom,1909,\N,"Drama,Short",6.3,19
tt0001058,short,Tender Hearts,1909,8,"Drama,Short",5.7,486
tt0001059,movie,O Terremoto de Benavente,1909,\N,Documentary,6.2,74
tt0001060,short,The Test,1909,6,"Drama,Short",4.7,11
tt0001061,short,They Would Elope,1909,6,"Comedy,Short",5,38
tt0001062,short,Those Awful Hats,1909,2,"Comedy,Short",5.6,12
tt0001063,short,Those Boys!,1909,4,Short,6.7,1088
